BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,MAIN_ADDRESS,SUBLOCALITY
Brown Harris Stevens,Co-op for sale,7195000,4,4,2184.207862,"812 Fifth Ave Unit 10AManhattan, NY 10065",New York
Brown Harris Stevens,Co-op for sale,2500000,4,4,2184.207862,"333 E 57th St Apt 12AManhattan, NY 10022",New York
Compass,Townhouse for sale,4250000,4,4,3376,"189 Prospect Pl Apt 1Brooklyn, NY 11238",Brooklyn
Compass,Pending,2750000,4,4,2900,"171 W 57th St Apt 11BManhattan, NY 10019",New York
Compass,Pending,7500000,4,4,3050,"329 Vanderbilt AveBrooklyn, NY 11205",Kings County
Compass,Condo for sale,4250000,4,4,2054,"255 E 74th St Apt 16CManhattan, NY 10021",Manhattan
Compass,Condo for sale,8850000,4,4,5094,"145 Avenue of the Americas Ste 2BManhattan, NY 10013",New York
Compass,Condo for sale,2200000,4,4,1779,"530 E 76th St Unit 27CDManhattan, NY 10021",New York
Compass,Co-op for sale,2348000,4,4,2184.207862,"860 United Nations Plz Units 31 & 32DManhattan, NY 10017",New York
Compass,Co-op for sale,2348000,4,4,2184.207862,"860 United Nations Plz Units 31 & 32DManhattan, NY 10017",New York
Compass,Co-op for sale,3600000,4,4,2184.207862,"900 5th Ave Apt 4BManhattan, NY 10021",New York
Compass,Condo for sale,8495000,4,4,4781,"45 Walker St Apt 2Manhattan, NY 10013",New York
Compass,Condo for sale,8950000,4,4,2367,"212 W 18th St Apt 17AManhattan, NY 10011",New York
Compass,Condo for sale,1395000,4,4,2472,"52 Convent Ave Unit 1CManhattan, NY 10027",New York
Corcoran Chelsea/Flatiron,Co-op for sale,5900000,4,4,3000,"410 W 24th St # 18BCENew York, NY 10011",New York
Corcoran Chelsea/Flatiron,Condo for sale,31000000,4,4,4492,"111 W 57th St # 50New York, NY 10019",New York
Corcoran Chelsea/Flatiron,Condo for sale,6500000,4,4,2190,"50 W 30th St Ph 2New York, NY 10001",New York
Corcoran East Side,Condo for sale,4995000,4,4,2184,"1295 Madison Ave Apt 5ANew York, NY 10128",New York
Corcoran East Side,Condo for sale,5200000,4,4,3400,"29 W 85th St Apt 3New York, NY 10024",New York
Corcoran East Side,Condo for sale,5400000,4,4,2515,"300 E 55th St Ph BNew York, NY 10022",New York
Corcoran East Side,Condo for sale,14950000,4,4,3228,"39 W 23rd StNew York, NY 10010",New York
Corcoran Park Slope,House for sale,2195000,4,4,2184.207862,"503 4th AveBrooklyn, NY 11215",Kings County
Corcoran Park Slope,Multi-family home for sale,2925000,4,4,5170,"7302 6th AveBrooklyn, NY 11209",Kings County
Corcoran West Side,Multi-family home for sale,34000000,4,9,2184.207862,"217 W 21st StNew York, NY 10011",New York
Douglas Elliman,Condo for sale,5925000,4,4,2539,"30 Front St Unit 15ABrooklyn, NY 11201",Brooklyn
Douglas Elliman,Condo for sale,5925000,4,4,2539,"30 Front St Unit 15ABrooklyn, NY 11201",Brooklyn
Douglas Elliman,Condo for sale,5700000,4,4,2357,"565 Broome St Apt N9ENew York, NY 10013",New York
Douglas Elliman,Condo for sale,7995000,4,4,2184.207862,"101 W 67th St Ph 1DNew York, NY 10023",New York
Douglas Elliman,Co-op for sale,3450000,4,4,1965,"329 W 71st St Apt 4New York, NY 10023",New York
Douglas Elliman,Pending,1999000,4,4,2840,"158 Jaffrey StBrooklyn, NY 11235",Kings County
Douglas Elliman,House for sale,1295000,4,4,2193,"269 W 87th St Apt 7BNew York, NY 10024",New York
Douglas Elliman,Condo for sale,4995000,4,4,1960,"100 Central Park S Unit 3ADNew York, NY 10019",New York
Douglas Elliman,Townhouse for sale,8750000,4,4,4275,"133 E 91st StNew York, NY 10128",New York
Douglas Elliman,Multi-family home for sale,750000,4,4,2184.207862,"4701 Beverley RdBrooklyn, NY 11203",Kings County
Douglas Elliman,Multi-family home for sale,750000,4,4,2184.207862,"4701 Beverley RdBrooklyn, NY 11203",Kings County
